City,datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,temperature_2m,relative_humidity_2m,apparent_temperature,rain,pressure_msl,wind_speed_10m,dew_point_2m,weather_code,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wind_gusts_10m,wind_direction_10m,cloud_cover,precipitation,et0_fao_evapotranspiration,vapour_pressure_deficit,cloud_cover_high,cloud_cover_low,cloud_cover_mid,soil_temperature_7_to_28cm,wind_speed_100m,wind_direction_100m,is_day,total_column_integrated_water_vapour,wet_bulb_temperature_2m,direct_radiation,direct_radiation_instant,hour,weekday,is_weekend,traffic_level
Kolkata,2015-03-05,392.9,65.3,180.5,148.0,37.1,20.1,4.06,14.8,128.3,0.06,21.8,5.94,373.9,Severe,19.917501,86.88466,21.110184,0.0,1012.8,10.787993,17.667501,0.0,1011.62024,22.1175,0.232,16.56,334.2901,7.0,0.0,0.0064589647,0.305135,0.0,1.0,6.0,25.917501,21.99538,338.89508,0.0,24.3,18.302998,0.0,0.0,0,3,0,Medium
Kolkata,2015-03-06,480.4,577.8,41.7,76.7,179.6,24.3,7.17,82.5,167.0,9.84,22.79,6.16,158.1,Moderate,15.6675,88.47039,16.020008,0.0,1014.9,5.937272,13.7675,0.0,1013.70044,18.7175,0.211,10.440001,14.036275,0.0,0.0,0.0,0.20538342,0.0,0.0,0.0,24.5175,15.617529,25.974339,0.0,17.7,14.328346,0.0,0.0,0,4,0,Medium
Kolkata,2015-03-07,50.2,592.4,109.3,28.5,175.2,34.9,5.59,52.5,74.0,3.28,22.89,3.71,211.5,Good,15.9175,88.20497,16.314728,0.0,1014.2,6.12,13.9675,0.0,1013.0022,18.817501,0.194,10.440001,331.9276,0.0,0.0,0.0,0.21349096,0.0,0.0,0.0,24.2675,13.32,341.07526,0.0,17.2,14.543388,0.0,0.0,0,5,1,Medium
Kolkata,2015-03-08,340.5,597.9,7.7,92.0,235.6,3.1,8.26,61.9,8.6,15.5,4.98,2.86,453.3,Moderate,16.2175,89.95794,16.860558,0.0,1014.7,5.937272,14.5675,0.0,1013.5028,18.917501,0.18,10.08,345.9637,0.0,0.0,0.0,0.18526411,0.0,0.0,0.0,24.3675,11.384198,325.30478,0.0,19.8,15.039158,0.0,0.0,0,6,1,Medium
Kolkata,2015-03-09,381.5,468.1,183.1,46.3,216.0,14.0,1.81,36.3,128.7,0.8,2.16,7.53,173.5,Moderate,17.067501,92.947556,18.242928,0.0,1014.7,5.8603754,15.9175,0.0,1013.5063,19.567501,0.17,10.440001,349.3804,0.0,0.0,0.0,0.13730645,0.0,0.0,0.0,24.9675,11.165805,339.22766,0.0,22.3,16.226677,0.0,0.0,0,0,0,Medium
Kolkata,2015-03-10,145.5,260.6,10.9,117.2,107.0,33.0,8.94,33.8,92.7,16.62,15.06,2.53,457.2,Moderate,18.817501,87.61224,20.358198,0.0,1014.5,5.6002855,16.7175,0.0,1013.3139,20.817501,0.161,10.440001,315.0001,3.0,0.0,0.0,0.26918924,2.0,0.0,1.0,25.6175,12.682018,304.59235,0.0,30.4,17.315783,0.0,0.0,0,1,0,Medium
Kolkata,2015-03-11,455.4,196.5,130.3,76.0,220.3,23.9,3.32,14.9,165.0,11.68,5.76,1.51,359.3,Moderate,19.667501,84.42372,21.078693,0.0,1015.2,7.208994,16.9675,0.0,1014.0166,21.817501,0.155,10.08,2.8623457,0.0,0.0,0.0018812701,0.35684204,0.0,0.0,0.0,26.5175,17.015474,6.0723705,0.0,27.8,17.755493,0.0,0.0,0,2,0,Medium
Kolkata,2015-03-12,419.2,128.7,74.4,115.5,96.9,32.0,3.8,89.5,104.7,4.77,11.49,5.17,321.1,Moderate,17.5175,79.94416,17.878183,0.0,1015.9,6.489992,14.0175,0.0,1014.70685,20.417501,0.151,11.159999,19.440128,0.0,0.0,0.003722499,0.4017763,0.0,0.0,0.0,26.417501,14.707222,21.54104,0.0,16.5,15.139364,0.0,0.0,0,3,0,Medium
Kolkata,2015-03-13,493.1,371.7,148.8,110.6,76.6,24.4,2.87,2.3,33.1,8.58,9.05,4.55,154.1,Poor,17.8675,78.45422,18.362438,0.0,1013.6,5.6920996,14.0675,0.0,1012.4111,20.7175,0.148,10.440001,341.56494,5.0,0.0,0.0027949132,0.44123554,0.0,5.0,0.0,26.417501,12.496719,348.3664,0.0,18.5,15.298548,0.0,0.0,0,4,0,Medium
Kolkata,2015-03-14,145.0,564.4,105.4,115.8,49.6,22.3,8.93,40.6,54.8,12.75,28.85,6.99,277.6,Very Poor,20.167501,95.15947,22.855402,0.0,1014.2,5.937272,19.3675,0.0,1013.0196,22.317501,0.145,10.08,255.96373,3.0,0.0,0.0,0.114355326,0.0,2.0,0.0,26.917501,13.779114,250.1447,0.0,28.9,19.576267,0.0,0.0,0,5,1,Medium
Kolkata,2015-03-15,380.3,446.7,171.3,138.3,200.0,29.9,6.67,42.6,152.2,15.51,23.73,9.06,357.2,Satisfactory,22.1175,97.58884,26.253948,0.0,1014.4,4.3349743,21.7175,3.0,1013.22705,24.317501,0.144,9.0,311.63345,98.0,0.0,0.0,0.06417918,97.0,15.0,0.0,28.2175,6.989936,325.4914,0.0,32.0,21.832443,0.0,0.0,0,6,1,Medium
Kolkata,2015-03-16,207.1,165.5,162.7,94.7,6.5,29.2,7.92,14.8,23.3,0.13,7.09,1.34,100.9,Very Poor,22.2175,72.63398,23.339808,0.0,1015.6,9.47012,17.067501,2.0,1014.4262,24.7175,0.142,12.959999,8.746089,52.0,0.0,0.028361658,0.73315156,52.0,0.0,0.0,28.9675,19.770523,10.491434,0.0,34.9,18.693848,0.0,0.0,0,0,0,Medium
Kolkata,2015-03-17,31.5,362.1,156.0,73.8,240.7,38.5,7.03,33.7,61.5,14.01,29.71,7.95,477.9,Poor,21.567501,86.22814,24.117287,0.0,1013.0,6.2145634,19.167501,0.0,1011.8267,23.7175,0.141,11.159999,280.0079,0.0,0.0,0.0,0.35456944,0.0,0.0,0.0,28.417501,15.124284,271.3639,0.0,34.8,19.832064,0.0,0.0,0,1,0,Medium
Kolkata,2015-03-18,243.7,92.3,44.0,70.5,46.0,4.8,0.79,64.6,37.3,17.47,19.99,4.39,256.2,Satisfactory,23.8675,80.05034,27.210154,0.0,1009.6,4.32,20.2175,0.0,1008.4394,25.9675,0.14,7.5599995,360.0,12.0,0.0,0.0,0.59031916,0.0,0.0,11.0,29.3675,9.885262,349.50858,0.0,36.1,21.24903,0.0,0.0,0,2,0,Medium
Kolkata,2015-03-19,62.6,449.5,54.0,52.2,70.9,26.8,6.67,89.2,197.1,11.03,8.45,9.82,446.3,Moderate,22.917501,80.67149,25.690119,0.0,1011.7,5.506941,19.417501,0.0,1010.5333,25.067501,0.139,9.72,348.6901,5.0,0.0,0.0030527364,0.54016495,0.0,3.0,4.0,29.067501,12.224107,346.373,0.0,31.3,20.418854,0.0,0.0,0,3,0,Medium
Kolkata,2015-03-20,127.1,11.7,41.4,29.0,13.7,11.8,6.31,7.8,175.9,19.97,2.26,3.51,111.0,Good,20.7675,80.386505,22.439562,0.0,1013.3,6.297428,17.2675,0.0,1012.1231,23.567501,0.139,11.159999,30.963696,5.0,0.0,0.0045602326,0.48088646,0.0,4.0,0.0,28.7175,15.30741,41.185837,0.0,26.9,18.314938,0.0,0.0,0,4,0,Medium
Kolkata,2015-03-21,323.9,537.1,5.3,24.6,18.9,43.4,7.58,17.0,115.7,18.67,29.88,3.63,207.3,Good,20.067501,90.23579,22.32538,0.0,1013.6,5.8048253,18.417501,0.0,1012.42,23.067501,0.138,9.72,352.87506,0.0,0.0,0.0,0.22927237,0.0,0.0,0.0,28.7675,9.449572,342.25522,0.0,24.5,18.86549,0.0,0.0,0,5,1,Medium
Kolkata,2015-03-22,488.6,208.1,37.1,96.9,202.9,18.4,1.21,30.9,82.0,13.92,1.51,3.69,215.9,Poor,20.7675,91.41674,23.357399,0.0,1012.1,6.439876,19.317501,0.0,1010.9245,23.7175,0.137,9.36,296.56497,16.0,0.0,0.0,0.21041083,0.0,16.0,0.0,29.0175,10.163227,292.93213,0.0,22.6,19.703825,0.0,0.0,0,6,1,Medium
Kolkata,2015-03-23,442.5,9.8,172.4,130.6,129.9,24.5,6.55,27.8,128.0,18.0,4.78,9.5,284.6,Satisfactory,22.0175,90.93168,25.437445,0.0,1009.5,4.68,20.4675,0.0,1008.33234,23.8675,0.137,10.08,270.0,0.0,0.0,0.0,0.23994017,0.0,0.0,0.0,29.2175,8.759178,260.53775,0.0,26.5,20.876802,0.0,0.0,0,0,0,Medium
Kolkata,2015-03-24,236.3,56.8,117.7,43.5,147.5,30.4,2.37,46.7,0.0,15.05,20.39,1.58,223.5,Very Poor,23.917501,96.159225,28.564651,0.0,1009.9,6.924738,23.2675,2.0,1008.7395,25.9675,0.137,12.959999,188.97255,67.0,0.0,0.0,0.1139586,0.0,50.0,39.0,30.0175,14.039999,202.6199,0.0,35.1,23.446508,0.0,0.0,0,1,0,Medium
Kolkata,2015-03-25,224.5,374.0,19.8,148.8,240.3,18.6,5.98,74.3,115.7,15.37,15.49,1.81,448.7,Poor,24.817501,95.896385,30.096352,0.0,1011.1,6.151683,24.1175,3.0,1009.9415,26.4675,0.189,6.12,200.55612,87.0,0.0,0.0,0.12847853,2.0,86.0,0.0,29.317501,10.787993,205.7099,0.0,36.8,24.310143,0.0,0.0,0,2,0,Medium
Kolkata,2015-03-26,223.1,78.3,14.0,7.8,188.0,6.5,8.58,8.0,68.8,19.73,7.44,1.02,442.9,Poor,23.9675,96.45134,28.191189,0.0,1014.2,10.239453,23.3675,2.0,1013.03455,25.7675,0.189,12.599999,169.8754,77.0,0.0,0.0,0.10560703,0.0,76.0,0.0,29.167501,17.698677,175.33322,0.0,36.4,23.535213,0.0,0.0,0,3,0,Medium
Kolkata,2015-03-27,364.4,126.2,150.1,50.0,175.1,15.3,4.77,70.3,25.1,17.72,2.15,9.26,484.3,Very Poor,23.417501,97.022934,27.63192,0.0,1014.7,8.473393,22.917501,2.0,1013.53204,25.417501,0.182,12.599999,192.26476,75.0,0.0,0.0,0.085719824,24.0,40.0,42.0,28.9675,15.725037,195.94547,0.0,38.8,23.060627,0.0,0.0,0,4,0,Medium
Kolkata,2015-03-28,118.6,125.2,34.9,144.8,88.1,5.8,3.1,25.0,2.2,7.48,13.91,7.94,494.4,Poor,24.4675,89.992455,28.933598,0.0,1012.1,5.937272,22.7175,2.0,1010.9391,26.0175,0.176,13.32,194.03627,61.0,0.0,0.0,0.30688953,30.0,9.0,47.0,29.067501,13.905509,201.25058,0.0,48.3,23.169172,0.0,0.0,0,5,1,Medium
Kolkata,2015-03-29,34.4,330.0,149.6,5.4,34.6,25.2,6.47,50.4,5.2,11.0,7.23,5.4,283.4,Moderate,22.417501,94.36913,25.80105,2.9,1011.1,8.557102,21.4675,63.0,1009.93207,25.417501,0.439,15.119999,194.62091,14.0,2.9,0.0,0.15264034,0.0,12.0,4.0,28.0175,18.11841,200.95586,0.0,38.5,21.71662,0.0,0.0,0,6,1,Medium
Kolkata,2015-03-30,328.6,42.9,140.2,101.1,60.7,40.9,8.03,79.3,18.5,17.61,25.31,6.76,260.0,Poor,23.8675,95.86771,27.94965,0.0,1010.4,10.390226,23.167501,3.0,1009.2385,25.2175,0.313,15.119999,194.03627,82.0,0.0,0.0,0.122241974,0.0,81.0,1.0,27.567501,18.556595,198.08354,0.0,33.6,23.357937,0.0,0.0,0,0,0,Medium
Kolkata,2015-03-31,459.6,263.0,13.5,31.8,197.1,33.5,1.3,70.9,126.9,18.09,10.3,3.23,93.6,Poor,23.417501,97.317085,27.8629,0.0,1009.9,7.0911775,22.9675,3.0,1008.73755,25.6175,0.299,12.24,293.9625,100.0,0.0,0.0,0.07724953,100.0,5.0,33.0,27.817501,12.413477,299.5387,0.0,46.9,23.099295,0.0,0.0,0,1,0,Medium
Kolkata,2015-04-01,59.0,513.9,110.3,101.1,237.9,43.6,4.25,23.0,25.0,18.59,27.27,0.71,496.9,Good,23.917501,98.21096,28.473392,0.0,1008.7,9.0,23.6175,0.0,1007.54083,25.4675,0.277,10.799999,180.0,17.0,0.0,0.0,0.05308056,0.0,7.0,11.0,27.917501,18.532133,187.8152,1.0,43.2,23.718445,0.0,0.0,0,2,0,Medium
Kolkata,2015-04-02,270.8,294.7,10.6,16.8,227.9,18.4,9.52,69.2,70.9,13.98,6.18,4.18,326.7,Severe,25.8675,92.0013,30.191334,0.0,1006.6,14.205182,24.4675,2.0,1005.45074,26.8675,0.286,28.44,188.74608,65.0,0.0,0.006845012,0.26652145,0.0,63.0,1.0,28.417501,24.288662,191.9761,1.0,37.0,24.824362,0.0,0.0,0,3,0,Medium
Kolkata,2015-04-03,289.2,256.9,198.3,124.8,137.4,4.7,5.45,51.5,67.6,5.3,22.45,5.45,481.8,Severe,26.067501,92.01273,31.04042,0.0,1002.6,10.630672,24.667501,0.0,1001.45593,26.9675,0.262,24.84,208.30066,1.0,0.0,0.00215467,0.26929855,0.0,0.0,0.0,28.9675,20.969807,214.50858,1.0,32.6,25.02386,0.0,0.0,0,4,0,Medium
Kolkata,2015-04-04,183.6,585.6,47.2,44.0,207.6,49.2,3.5,69.9,22.2,1.79,24.5,2.47,284.8,Very Poor,25.7675,95.35462,30.362411,0.0,1001.6,14.561099,24.9675,2.0,1000.45624,27.2175,0.236,27.359999,188.53069,62.0,0.0,0.0,0.15386558,0.0,62.0,0.0,29.6175,25.153671,189.05782,1.0,36.6,25.184498,0.0,0.0,0,5,1,Medium
Kolkata,2015-04-05,491.4,351.9,26.4,21.7,190.0,24.5,3.62,32.8,108.3,4.42,1.98,4.62,99.5,Poor,27.0175,91.25025,31.98825,0.0,1004.6,14.24163,25.4675,3.0,1003.45746,28.1175,0.226,24.48,159.27437,91.0,0.0,0.009978006,0.31193328,0.0,90.0,8.0,29.917501,22.314194,162.1496,1.0,41.6,25.85723,0.0,0.0,0,6,1,Medium
Kolkata,2015-04-06,7.3,254.2,154.3,126.7,237.3,35.5,5.31,57.6,105.7,2.22,29.97,8.39,247.3,Moderate,23.7675,94.711,28.241398,0.0,1006.2,6.489992,22.8675,2.0,1005.04315,26.067501,0.368,7.2,356.82022,72.0,0.0,0.0,0.15552807,0.0,70.0,5.0,28.317501,11.367109,349.04596,1.0,42.2,23.105059,0.0,0.0,0,0,0,Medium
Kolkata,2015-04-07,128.3,285.6,165.9,78.8,195.8,5.6,3.87,61.5,90.5,18.82,3.46,8.43,211.8,Poor,24.9675,95.3275,30.533741,0.0,1008.5,4.39436,24.167501,3.0,1007.34515,26.1175,0.351,9.0,214.9921,100.0,0.0,0.0,0.14760089,0.0,100.0,1.0,27.567501,7.2,216.86998,1.0,41.3,24.383131,0.0,0.0,0,1,0,Medium
Kolkata,2015-04-08,232.0,315.0,120.2,137.4,100.5,1.3,4.72,97.3,137.4,18.09,20.66,8.79,135.7,Very Poor,24.317501,97.627914,29.582176,0.0,1009.7,5.3999996,23.917501,3.0,1008.54126,25.6175,0.367,8.64,143.13002,98.0,0.0,0.0,0.07208347,0.0,97.0,10.0,27.2675,10.365251,159.67677,1.0,47.9,24.042011,0.0,0.0,0,2,0,Medium
Kolkata,2015-04-09,335.4,515.0,17.0,85.3,129.9,24.2,7.56,20.2,146.3,3.64,11.24,8.2,337.4,Poor,24.567501,97.33981,29.2589,0.0,1009.1,10.182337,24.1175,2.0,1007.9429,25.8675,0.367,14.4,224.9999,63.0,0.0,0.011692295,0.0820539,62.0,0.0,8.0,27.7175,20.633371,227.1211,1.0,42.0,24.253946,0.0,0.0,0,3,0,Medium
Kolkata,2015-04-10,246.9,296.2,2.7,54.6,78.4,2.0,2.69,48.8,133.2,1.29,23.37,7.04,233.5,Good,24.667501,95.031044,29.549942,0.0,1009.0,7.5942082,23.817501,0.0,1007.8434,26.0175,0.342,16.199999,211.42952,2.0,0.0,0.014374968,0.1541903,0.0,1.0,0.0,28.167501,17.283749,215.6765,1.0,34.0,24.044197,0.0,0.0,0,4,0,Medium
Kolkata,2015-04-11,176.1,143.6,188.8,65.6,196.8,23.0,5.98,68.5,40.5,10.87,1.14,0.91,280.3,Satisfactory,25.317501,96.19848,30.662098,0.0,1009.8,8.089993,24.667501,0.0,1008.64496,26.667501,0.316,19.44,200.85454,15.0,0.0,0.012741014,0.1226058,0.0,13.0,1.0,28.7175,16.75064,208.21725,1.0,38.4,24.85028,0.0,0.0,0,5,1,Medium
Kolkata,2015-04-12,102.8,598.5,174.4,114.8,190.7,13.4,8.25,92.5,80.2,2.95,0.06,1.83,370.4,Very Poor,25.9675,96.50303,32.12822,0.2,1011.5,5.634891,25.3675,51.0,1010.3456,27.167501,0.297,12.24,153.43501,100.0,0.2,0.01088445,0.11720061,99.0,3.0,99.0,28.917501,11.165805,178.15244,1.0,44.7,25.54135,0.0,0.0,0,6,1,Medium
Kolkata,2015-04-13,290.1,326.2,100.2,101.3,235.3,40.0,9.6,21.1,135.7,8.42,9.48,8.69,114.3,Severe,24.0175,94.43464,28.733578,0.0,1013.9,5.634891,23.067501,3.0,1012.7352,25.7675,0.354,11.5199995,26.564985,95.0,0.0,0.013787498,0.16612434,94.0,1.0,21.0,27.817501,11.246759,39.805527,1.0,44.3,23.317257,0.0,0.0,0,0,0,Medium
Kolkata,2015-04-14,137.9,267.7,73.3,81.7,35.9,13.2,5.51,65.0,125.9,1.88,14.43,2.64,76.6,Moderate,24.4675,96.75478,29.622349,0.0,1011.8,6.151683,23.917501,3.0,1010.6394,25.8675,0.336,10.440001,20.556128,99.0,0.0,0.011207879,0.099505186,99.0,11.0,75.0,27.817501,13.37825,23.805958,1.0,46.5,24.075565,0.0,0.0,0,1,0,Medium
Kolkata,2015-04-15,49.3,375.2,50.4,22.8,118.6,25.5,4.14,82.7,177.6,9.74,11.56,0.09,253.3,Severe,23.8675,93.858215,28.760422,0.0,1012.0,3.4152596,22.817501,3.0,1010.8367,25.567501,0.314,7.5599995,341.56494,96.0,0.0,0.014438867,0.18169355,95.0,0.0,29.0,28.0175,9.255571,346.50424,1.0,43.9,23.091553,0.0,0.0,0,2,0,Medium
Kolkata,2015-04-16,481.5,386.4,142.9,101.0,209.4,35.3,2.8,3.3,192.3,18.55,29.98,1.6,175.8,Satisfactory,24.167501,91.9032,28.96349,0.0,1012.8,3.8773184,22.7675,3.0,1011.6371,25.917501,0.292,7.2,338.19852,96.0,0.0,0.017223,0.24387813,95.0,0.0,43.0,28.317501,8.891344,338.6293,1.0,49.4,23.128922,0.0,0.0,0,3,0,Medium
Kolkata,2015-04-17,269.2,466.8,159.1,4.1,26.8,48.5,1.79,55.3,37.3,6.71,17.3,0.28,192.9,Very Poor,24.817501,94.75134,30.014343,0.5,1010.2,5.8603754,23.917501,53.0,1009.0426,26.667501,0.299,11.159999,190.6196,71.0,0.5,0.016510157,0.16433144,10.0,1.0,66.0,28.7175,12.768586,201.5015,1.0,47.3,24.155994,0.0,0.0,0,4,0,Medium
Kolkata,2015-04-18,111.3,248.8,138.5,27.7,26.4,20.3,4.26,68.4,193.9,7.1,9.52,9.98,103.2,Good,25.317501,86.847565,29.28024,0.0,1006.1,10.383987,22.9675,0.0,1004.94916,26.5175,0.277,22.68,213.6901,6.0,0.0,0.035783168,0.42426395,0.0,2.0,4.0,28.667501,19.734436,218.33337,1.0,40.0,23.576706,0.0,0.0,0,5,1,Medium
Kolkata,2015-04-19,419.7,294.8,74.5,109.8,196.1,33.8,8.4,52.5,86.4,17.45,18.1,4.55,43.9,Moderate,26.1175,86.92063,29.74913,0.0,1005.7,15.94601,23.7675,1.0,1004.5528,27.067501,0.256,35.28,208.30066,31.0,0.0,0.043652114,0.44232988,0.0,31.0,1.0,28.917501,26.61323,210.03319,1.0,35.9,24.368814,0.0,0.0,0,6,1,Medium
Kolkata,2015-04-20,380.5,335.1,94.2,116.1,202.0,4.6,9.86,78.5,11.3,7.95,28.96,6.09,305.8,Moderate,26.567501,88.80362,31.488796,0.0,1008.8,10.538843,24.567501,1.0,1007.65076,27.6175,0.24,24.119999,187.85323,42.0,0.0,0.032747224,0.38878798,0.0,36.0,8.0,29.417501,18.511143,193.49574,1.0,45.9,25.07186,0.0,0.0,0,0,0,Medium
Kolkata,2015-04-21,358.2,219.9,172.8,94.3,172.6,24.1,7.55,4.5,136.6,6.61,12.76,2.93,43.5,Moderate,26.7675,89.35119,31.243626,0.0,1006.2,14.917212,24.8675,0.0,1005.05475,27.667501,0.225,28.08,199.74693,17.0,0.0,0.03651242,0.3741343,0.0,17.0,0.0,29.5175,25.478743,203.30492,1.0,44.4,25.344925,0.0,0.0,0,1,0,Medium
Kolkata,2015-04-22,211.4,39.6,126.4,20.3,230.3,23.2,8.33,90.5,131.3,3.05,5.33,9.11,262.9,Very Poor,26.567501,90.9507,31.342113,0.0,1004.2,13.32,24.9675,0.0,1003.056,27.6175,0.216,23.4,161.07526,10.0,0.0,0.029127095,0.31421828,0.0,6.0,4.0,29.9675,23.936617,167.84508,1.0,40.5,25.371012,0.0,0.0,0,2,0,Medium
Kolkata,2015-04-23,176.4,503.9,194.3,52.8,165.5,45.8,0.73,96.9,87.8,4.86,2.82,7.28,72.1,Good,26.917501,93.160255,32.226097,0.0,1005.8,13.084402,25.7175,0.0,1004.65576,28.067501,0.203,25.199999,187.90707,12.0,0.0,0.023880066,0.24240899,0.0,10.0,1.0,30.2175,24.014996,192.99461,1.0,40.6,26.025314,0.0,0.0,0,3,0,Medium
Kolkata,2015-04-24,177.1,519.7,142.6,141.4,240.2,34.7,5.43,68.9,15.8,17.96,17.46,8.89,344.3,Good,26.7675,90.69308,31.770191,0.0,1008.4,12.429127,25.1175,1.0,1007.25226,28.317501,0.196,23.4,169.99208,25.0,0.0,0.030585658,0.32697988,0.0,25.0,0.0,30.3675,20.929596,176.05489,1.0,44.1,25.532478,0.0,0.0,0,4,0,Medium
Kolkata,2015-04-25,58.5,0.2,133.5,109.2,37.2,37.6,8.29,21.5,116.6,14.77,19.16,5.42,74.7,Very Poor,23.9675,95.87074,28.824791,0.0,1009.4,5.4833565,23.2675,1.0,1008.24005,26.0175,0.35,9.36,66.801384,20.0,0.0,0.01424775,0.12288642,12.0,0.0,11.0,28.6175,10.853866,95.7105,1.0,42.9,23.458166,0.0,0.0,0,5,1,Medium
Kolkata,2015-04-26,157.9,523.1,163.1,83.0,125.8,13.5,2.69,17.0,71.5,8.11,4.48,5.54,186.0,Satisfactory,21.7175,96.3918,24.92207,1.4,1011.7,8.4963045,21.1175,61.0,1010.5285,24.9675,0.396,24.119999,53.61555,92.0,1.4,0.017953046,0.09373474,87.0,47.0,38.0,27.3675,14.021525,60.802605,1.0,47.9,21.278664,0.0,0.0,0,6,1,Medium
Kolkata,2015-04-27,166.8,276.2,190.5,125.5,53.8,36.5,1.28,39.2,151.6,14.33,6.17,1.48,234.3,Moderate,21.9675,98.48528,26.137693,0.0,1011.2,4.1046314,21.7175,1.0,1010.0304,23.8675,0.401,5.3999996,105.25517,25.0,0.0,0.012177428,0.039951563,16.0,11.0,0.0,26.317501,7.6367526,135.0001,1.0,35.6,21.797197,0.0,0.0,0,0,0,Medium
Kolkata,2015-04-28,157.2,496.1,178.1,4.3,231.1,43.7,5.83,2.5,199.5,0.3,7.56,1.33,33.6,Severe,23.7175,96.44479,28.533672,0.0,1009.7,5.154415,23.1175,0.0,1008.53876,25.2175,0.374,12.959999,155.22488,13.0,0.0,0.014299937,0.10422826,0.0,1.0,11.0,27.2675,11.542478,183.57626,1.0,43.2,23.284466,0.0,0.0,0,1,0,Medium
Kolkata,2015-04-29,284.5,269.8,5.2,118.7,194.7,16.9,4.59,40.9,103.4,15.11,13.1,7.71,200.2,Severe,24.667501,94.17698,29.76231,0.2,1007.7,5.506941,23.667501,51.0,1006.54486,26.0175,0.417,20.880001,101.3099,27.0,0.2,0.017106155,0.18069506,0.0,27.0,0.0,27.7175,10.383987,123.690094,1.0,38.9,23.929447,0.0,0.0,0,2,0,Medium
Kolkata,2015-04-30,271.9,465.4,96.5,110.3,121.2,24.9,4.93,55.4,63.7,7.69,0.72,0.42,386.3,Good,26.067501,93.11842,31.40664,0.0,1007.7,9.007196,24.8675,1.0,1006.5502,26.4675,0.401,24.119999,182.29056,25.0,0.0,0.021812104,0.23201418,0.0,21.0,7.0,27.667501,18.584509,188.91484,1.0,46.9,25.17615,0.0,0.0,0,3,0,Medium
Kolkata,2015-05-01,393.2,502.7,72.2,48.6,83.9,15.9,0.85,34.2,99.9,10.71,1.34,0.12,390.8,Severe,26.417501,94.81194,31.924793,0.0,1007.0,10.799999,25.5175,1.0,1005.85223,27.0175,0.401,19.44,180.0,24.0,0.0,0.018754693,0.17855096,0.0,24.0,0.0,28.2175,20.598795,185.01303,1.0,36.2,25.75765,0.0,0.0,0,4,0,Medium
Kolkata,2015-05-02,297.3,258.7,135.1,145.8,218.2,36.9,3.91,95.3,158.0,4.75,22.77,2.79,253.9,Severe,27.1175,91.79968,32.603603,0.0,1006.3,11.631956,25.667501,3.0,1005.1559,27.9675,0.369,24.48,201.80147,96.0,0.0,0.026898192,0.29405808,70.0,78.0,1.0,29.1175,19.813087,204.70241,1.0,46.0,26.033108,0.0,0.0,0,5,1,Medium
Kolkata,2015-05-03,324.8,369.1,83.6,10.7,4.3,44.5,9.93,80.2,83.7,4.99,6.42,3.96,319.2,Poor,26.6175,95.10096,32.29293,0.0,1007.4,10.805999,25.7675,1.0,1006.2528,27.5175,0.348,20.519999,178.0909,28.0,0.0,0.01855885,0.17059469,0.0,28.0,0.0,28.9675,20.275383,186.1154,1.0,35.6,25.996902,0.0,0.0,0,6,1,Medium
Kolkata,2015-05-04,105.6,193.0,23.0,81.0,172.0,20.1,3.06,52.0,26.8,4.9,10.87,5.21,16.4,Good,25.7175,96.2096,31.409115,0.0,1008.1,7.491114,25.067501,1.0,1006.9484,27.2675,0.336,12.599999,234.78232,35.0,0.0,0.0149365775,0.125175,10.0,9.0,17.0,28.9675,14.565548,230.01317,1.0,47.8,25.25139,0.0,0.0,0,0,0,Medium
Kolkata,2015-05-05,468.5,339.5,114.8,88.8,246.2,20.1,3.75,28.3,23.7,3.6,26.37,4.6,310.1,Severe,26.167501,97.660034,32.38812,0.0,1007.5,7.072878,25.7675,2.0,1006.3507,27.417501,0.317,7.92,194.7436,55.0,0.0,0.012700445,0.07935166,0.0,55.0,0.0,29.0175,12.55879,207.29948,1.0,39.3,25.900242,1.0,2.3764498,0,1,0,Medium
Kolkata,2015-05-06,418.2,50.4,87.7,132.3,173.8,30.7,2.79,5.6,74.9,2.59,18.42,0.74,408.4,Poor,26.5175,95.66306,32.499176,0.0,1005.4,8.707238,25.7675,1.0,1004.2547,27.7175,0.296,18.359999,187.12492,31.0,0.0,0.015789328,0.150136,0.0,8.0,27.0,29.567501,16.73516,198.8248,1.0,46.0,25.975014,1.0,2.3665767,0,2,0,Medium
Kolkata,2015-05-07,412.1,232.7,165.2,11.9,0.6,1.0,8.76,19.0,38.0,10.14,23.82,5.01,228.5,Satisfactory,27.2175,91.53374,32.752888,0.0,1005.5,11.525623,25.7175,3.0,1004.35706,28.167501,0.277,16.199999,181.78987,86.0,0.0,0.02675404,0.3053758,83.0,4.0,16.0,29.917501,20.316889,187.12492,1.0,49.1,26.094656,1.0,2.3574326,0,3,0,Medium
Kolkata,2015-05-08,460.6,227.9,152.4,104.2,209.7,31.6,0.06,2.1,176.8,14.35,7.28,3.05,382.6,Very Poor,26.1175,96.220634,31.6624,0.0,1005.5,10.315115,25.4675,0.0,1004.353,27.667501,0.26,17.64,150.75127,2.0,0.0,0.015554587,0.12778997,0.0,2.0,0.0,30.0175,18.899143,162.25523,1.0,34.7,25.652506,2.0,4.698038,0,4,0,Medium
